Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Assistant Triage Result,Assistant Triage Reason,Assistant Component,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
469015359,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/dialog/dialog.html#L140,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015359,2025-12-01 09:44:08.656086,2025-12-01 09:44:07.425853,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015356,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/dialog/dialog.html#L145,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015356,2025-12-01 09:44:08.656069,2025-12-01 09:44:07.425848,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015354,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/dialog/dialog.html#L182,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015354,2025-12-01 09:44:08.656053,2025-12-01 09:44:07.425842,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015349,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/dialog/dialog.html#L185,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015349,2025-12-01 09:44:08.656036,2025-12-01 09:44:07.425837,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015345,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divarea/divarea.html#L21,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015345,2025-12-01 09:44:08.656020,2025-12-01 09:44:07.425832,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015341,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divarea/divarea.html#L56,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015341,2025-12-01 09:44:08.656003,2025-12-01 09:44:07.425826,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015338,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divarea/divarea.html#L59,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015338,2025-12-01 09:44:08.655987,2025-12-01 09:44:07.425821,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015335,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divreplace.html#L75,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015335,2025-12-01 09:44:08.655970,2025-12-01 09:44:07.425815,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015331,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divreplace.html#L136,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015331,2025-12-01 09:44:08.655954,2025-12-01 09:44:07.425809,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015327,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/divreplace.html#L139,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015327,2025-12-01 09:44:08.655937,2025-12-01 09:44:07.425804,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015322,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/docprops/docprops.html#L21,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015322,2025-12-01 09:44:08.655921,2025-12-01 09:44:07.425799,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015318,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/docprops/docprops.html#L73,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015318,2025-12-01 09:44:08.655904,2025-12-01 09:44:07.425794,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015315,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/docprops/docprops.html#L76,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015315,2025-12-01 09:44:08.655888,2025-12-01 09:44:07.425788,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015311,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/enterkey/enterkey.html#L41,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015311,2025-12-01 09:44:08.655871,2025-12-01 09:44:07.425783,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015310,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/enterkey/enterkey.html#L47,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015310,2025-12-01 09:44:08.655855,2025-12-01 09:44:07.425778,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015307,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/enterkey/enterkey.html#L48,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015307,2025-12-01 09:44:08.655838,2025-12-01 09:44:07.425773,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015304,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/enterkey/enterkey.html#L98,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015304,2025-12-01 09:44:08.655822,2025-12-01 09:44:07.425768,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015302,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/enterkey/enterkey.html#L101,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015302,2025-12-01 09:44:08.655805,2025-12-01 09:44:07.425762,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015300,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputforflash.html#L36,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015300,2025-12-01 09:44:08.655789,2025-12-01 09:44:07.425757,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015297,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputforflash.html#L42,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015297,2025-12-01 09:44:08.655772,2025-12-01 09:44:07.425752,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015294,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputforflash.html#L275,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015294,2025-12-01 09:44:08.655756,2025-12-01 09:44:07.425746,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015290,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputforflash.html#L278,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015290,2025-12-01 09:44:08.655739,2025-12-01 09:44:07.425740,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015287,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputhtml.html#L23,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015287,2025-12-01 09:44:08.655723,2025-12-01 09:44:07.425718,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015284,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputhtml.html#L28,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015284,2025-12-01 09:44:08.655706,2025-12-01 09:44:07.425711,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015279,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputhtml.html#L216,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015279,2025-12-01 09:44:08.655690,2025-12-01 09:44:07.425706,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015271,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/htmlwriter/outputhtml.html#L219,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015271,2025-12-01 09:44:08.655673,2025-12-01 09:44:07.425701,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015270,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/image2/image2.html#L26,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015270,2025-12-01 09:44:08.655656,2025-12-01 09:44:07.425696,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015268,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/image2/image2.html#L35,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015268,2025-12-01 09:44:08.655640,2025-12-01 09:44:07.425690,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015262,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/image2/image2.html#L60,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015262,2025-12-01 09:44:08.655623,2025-12-01 09:44:07.425685,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015256,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/image2/image2.html#L63,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015256,2025-12-01 09:44:08.655606,2025-12-01 09:44:07.425680,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015253,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/index.html#L17,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015253,2025-12-01 09:44:08.655590,2025-12-01 09:44:07.425675,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015250,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/index.html#L166,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015250,2025-12-01 09:44:08.655573,2025-12-01 09:44:07.425670,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015246,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/index.html#L169,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015246,2025-12-01 09:44:08.655556,2025-12-01 09:44:07.425664,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015241,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L197,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015241,2025-12-01 09:44:08.655539,2025-12-01 09:44:07.425659,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015239,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L238,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015239,2025-12-01 09:44:08.655523,2025-12-01 09:44:07.425654,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015236,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L262,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015236,2025-12-01 09:44:08.655506,2025-12-01 09:44:07.425648,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015234,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L271,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015234,2025-12-01 09:44:08.655489,2025-12-01 09:44:07.425643,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015232,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L289,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015232,2025-12-01 09:44:08.655473,2025-12-01 09:44:07.425637,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015228,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L305,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015228,2025-12-01 09:44:08.655456,2025-12-01 09:44:07.425631,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015225,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlineall.html#L309,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015225,2025-12-01 09:44:08.655439,2025-12-01 09:44:07.425626,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015222,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L27,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015222,2025-12-01 09:44:08.655423,2025-12-01 09:44:07.425621,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015218,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L48,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015218,2025-12-01 09:44:08.655406,2025-12-01 09:44:07.425615,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015215,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L48,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015215,2025-12-01 09:44:08.655390,2025-12-01 09:44:07.425610,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015211,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L50,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015211,2025-12-01 09:44:08.655372,2025-12-01 09:44:07.425605,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015204,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L50,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015204,2025-12-01 09:44:08.655356,2025-12-01 09:44:07.425599,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015202,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L60,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015202,2025-12-01 09:44:08.655340,2025-12-01 09:44:07.425594,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015199,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L60,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015199,2025-12-01 09:44:08.655323,2025-12-01 09:44:07.425588,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
469015196,html.security.plaintext-http-link.plaintext-http-link,Code,Medium,Open,High,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/inlinebycode.html#L92,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469015196,2025-12-01 09:44:08.655307,2025-12-01 09:44:07.425582,refs/heads/main,,,,This link points to a plaintext HTTP URL. Prefer an encrypted HTTPS URL if possible.
